Date,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,CH
2021-05-19,44785.0,,,,17028.0,12193.0,926.0,,,,,,,,,,,,11187.0,1109.0,3374.0,,,,8042.0,,100228.0
2021-05-20,44910.0,,,,17058.0,12223.0,927.0,,,,,,,,,,,,11216.0,1109.0,3378.0,,,,8058.0,,100463.0
2021-05-21,45010.0,,,,17107.0,12265.0,927.0,,,,,,,,,,,,11225.0,1113.0,3379.0,,,,8065.0,,100675.0
2021-05-22,45100.0,,,,17152.0,12279.0,928.0,,,,,,,,,,,,11232.0,1115.0,3381.0,,,,8076.0,,100847.0
2021-05-23,45175.0,,,,17177.0,12310.0,929.0,,,,,,,,,,,,11240.0,1115.0,3383.0,,,,8092.0,,101005.0
2021-05-24,45290.0,,,,17204.0,12317.0,929.0,,,,,,,,,,,,11256.0,1116.0,3386.0,,,,8107.0,,101189.0
2021-05-25,45420.0,,,,17244.0,12338.0,931.0,,,,,,,,,,,,11289.0,1117.0,3388.0,,,,8122.0,,101433.0
2021-05-26,45545.0,,,,17261.0,12361.0,931.0,,,,,,,,,,,,11327.0,1121.0,3390.0,,,,8135.0,,101655.0
2021-05-27,45610.0,,,,17283.0,12394.0,932.0,,,,,,,,,,,,11348.0,1123.0,3391.0,,,,8147.0,,101812.0
2021-05-28,45690.0,,,,17329.0,12402.0,932.0,,,,,,,,,,,,11371.0,1126.0,3394.0,,,,8158.0,,101986.0
2021-05-29,45780.0,,,,17368.0,12417.0,933.0,,,,,,,,,,,,11426.0,1127.0,3400.0,,,,8167.0,,102202.0
2021-05-30,45835.0,,,,17401.0,12436.0,934.0,,,,,,,,,,,,11431.0,1127.0,3400.0,,,,,,102315.0
2021-05-31,45930.0,,,,17435.0,12453.0,934.0,,,,,,,,,,,,11446.0,1129.0,3401.0,,,,8179.0,,102491.0
2021-06-01,46040.0,,,,17468.0,12460.0,936.0,,,,,,,,,,,,11462.0,1133.0,3402.0,,,,8181.0,,102666.0
2021-06-02,46135.0,,,,17478.0,12470.0,937.0,,,,,,,,,,,,11519.0,1136.0,3402.0,,,,8192.0,,102853.0
2021-06-03,46195.0,,,,17487.0,12475.0,937.0,,,,,,,,,,,,11557.0,1137.0,3406.0,,,,8199.0,,102977.0
2021-06-04,46260.0,,,,17512.0,12498.0,938.0,,,,,,,,,,,,11602.0,1141.0,3409.0,,,,8210.0,,103154.0
2021-06-05,46305.0,,,,17538.0,12516.0,938.0,,,,,,,,,,,,11628.0,1141.0,3410.0,,,,8216.0,,103276.0
2021-06-06,46350.0,,,,17563.0,12527.0,938.0,,,,,,,,,,,,11633.0,1142.0,3411.0,,,,8216.0,,103364.0
2021-06-07,46390.0,,,,17584.0,12535.0,938.0,,,,,,,,,,,,11638.0,1143.0,,,,,8231.0,,103454.0
2021-06-08,46450.0,,,,17600.0,12541.0,939.0,,,,,,,,,,,,11655.0,1147.0,,,,,8229.0,,103556.0
2021-06-09,46510.0,,,,17606.0,12554.0,940.0,,,,,,,,,,,,11702.0,1148.0,,,,,8236.0,,103691.0
2021-06-10,46550.0,,,,17616.0,12572.0,942.0,,,,,,,,,,,,11724.0,1150.0,,,,,8239.0,,103788.0
2021-06-11,46595.0,,,,17635.0,12586.0,942.0,,,,,,,,,,,,11754.0,1153.0,,,,,8247.0,,103907.0
2021-06-12,46630.0,,,,17652.0,12588.0,942.0,,,,,,,,,,,,11785.0,1153.0,,,,,8249.0,,103994.0
2021-06-13,46645.0,,,,17666.0,12599.0,943.0,,,,,,,,,,,,11788.0,1153.0,,,,,8265.0,,104054.0
2021-06-14,46680.0,,,,17683.0,12607.0,944.0,,,,,,,,,,,,11823.0,1154.0,,,,,8268.0,,104154.0
2021-06-15,46715.0,,,,17697.0,12618.0,945.0,,,,,,,,,,,,11848.0,1156.0,,,,,8268.0,,104242.0
2021-06-16,46745.0,,,,17705.0,12624.0,947.0,,,,,,,,,,,,11856.0,1159.0,,,,,8272.0,,104303.0
2021-06-17,46765.0,,,,,12630.0,947.0,,,,,,,,,,,,11877.0,1159.0,,,,,8274.0,,104352.0
2021-06-18,46785.0,,,,,12639.0,947.0,,,,,,,,,,,,11896.0,1160.0,,,,,8283.0,,104410.0
2021-06-19,46820.0,,,,,12642.0,947.0,,,,,,,,,,,,11899.0,1160.0,,,,,8291.0,,104459.0
2021-06-20,46830.0,,,,,12644.0,947.0,,,,,,,,,,,,11907.0,1160.0,,,,,8291.0,,104479.0
2021-06-21,46855.0,,,,,12647.0,947.0,,,,,,,,,,,,11918.0,1160.0,,,,,8298.0,,104525.0
2021-06-22,46890.0,,,,,12650.0,948.0,,,,,,,,,,,,11953.0,1160.0,,,,,8299.0,,104600.0
2021-06-23,46915.0,,,,,12656.0,948.0,,,,,,,,,,,,11970.0,1161.0,,,,,8301.0,,104651.0
2021-06-24,46935.0,,,,,12715.0,949.0,,,,,,,,,,,,11985.0,1161.0,,,,,8309.0,,104754.0
2021-06-25,46950.0,,,,,12718.0,949.0,,,,,,,,,,,,11996.0,1161.0,,,,,8313.0,,104787.0
2021-06-26,46970.0,,,,,12724.0,954.0,,,,,,,,,,,,11998.0,1161.0,,,,,8318.0,,104825.0
2021-06-27,46980.0,,,,,12728.0,954.0,,,,,,,,,,,,12003.0,1161.0,,,,,8313.0,,104839.0
2021-06-28,46990.0,,,,,12730.0,954.0,,,,,,,,,,,,12018.0,1162.0,,,,,8318.0,,104872.0
2021-06-29,47005.0,,,,,12734.0,954.0,,,,,,,,,,,,12024.0,1164.0,,,,,8323.0,,104904.0
2021-06-30,47020.0,,,,,12736.0,954.0,,,,,,,,,,,,12030.0,1166.0,,,,,8326.0,,104932.0
2021-07-01,47030.0,,,,,12736.0,954.0,,,,,,,,,,,,12056.0,1166.0,,,,,8331.0,,104973.0
2021-07-02,47035.0,,,,,12737.0,956.0,,,,,,,,,,,,12061.0,1167.0,,,,,8324.0,,104980.0
2021-07-03,47045.0,,,,,12741.0,956.0,,,,,,,,,,,,12072.0,1167.0,,,,,8331.0,,105012.0
2021-07-04,47055.0,,,,,12742.0,956.0,,,,,,,,,,,,12078.0,1167.0,,,,,8335.0,,105033.0
2021-07-05,47060.0,,,,,12743.0,956.0,,,,,,,,,,,,12078.0,1167.0,,,,,8331.0,,105035.0
2021-07-06,47075.0,,,,,12746.0,956.0,,,,,,,,,,,,12090.0,1170.0,,,,,8348.0,,105085.0
2021-07-07,47080.0,,,,,12750.0,957.0,,,,,,,,,,,,12095.0,1171.0,,,,,8355.0,,105108.0
2021-07-08,47090.0,,,,,12752.0,957.0,,,,,,,,,,,,12097.0,1171.0,,,,,8361.0,,105128.0
2021-07-09,47090.0,,,,,12758.0,957.0,,,,,,,,,,,,12103.0,1171.0,,,,,8365.0,,105144.0
2021-07-10,47100.0,,,,,12762.0,957.0,,,,,,,,,,,,12104.0,1171.0,,,,,8370.0,,105164.0
2021-07-11,47100.0,,,,,12765.0,957.0,,,,,,,,,,,,12104.0,1171.0,,,,,8372.0,,105169.0
2021-07-12,47110.0,,,,,12773.0,957.0,,,,,,,,,,,,12104.0,1173.0,,,,,8378.0,,105195.0
2021-07-13,47115.0,,,,,12778.0,957.0,,,,,,,,,,,,12120.0,1174.0,,,,,8391.0,,105235.0
2021-07-14,47125.0,,,,,12780.0,958.0,,,,,,,,,,,,12126.0,1175.0,,,,,8410.0,,105274.0
2021-07-15,47130.0,,,,,12788.0,958.0,,,,,,,,,,,,12133.0,1175.0,,,,,8419.0,,105303.0
2021-07-16,47135.0,,,,,12797.0,958.0,,,,,,,,,,,,12137.0,1175.0,,,,,8427.0,,105329.0
2021-07-17,47155.0,,,,,12798.0,959.0,,,,,,,,,,,,12151.0,1175.0,,,,,8445.0,,105383.0
2021-07-18,47165.0,,,,,12803.0,959.0,,,,,,,,,,,,12152.0,1175.0,,,,,8448.0,,105402.0
2021-07-19,47180.0,,,,,12817.0,960.0,,,,,,,,,,,,12155.0,1177.0,,,,,8459.0,,105448.0
2021-07-20,47195.0,,,,,12830.0,960.0,,,,,,,,,,,,12195.0,1177.0,,,,,8481.0,,105538.0
2021-07-21,47215.0,,,,,12840.0,960.0,,,,,,,,,,,,12209.0,1177.0,,,,,8497.0,,105598.0
2021-07-22,47230.0,,,,,12840.0,960.0,,,,,,,,,,,,12216.0,1177.0,,,,,8514.0,,105637.0
2021-07-23,47255.0,,,,,12883.0,960.0,,,,,,,,,,,,12227.0,1177.0,,,,,8521.0,,105723.0
2021-07-24,47270.0,,,,,12906.0,960.0,,,,,,,,,,,,12236.0,1177.0,,,,,8530.0,,105779.0
2021-07-25,47280.0,,,,,12911.0,960.0,,,,,,,,,,,,12258.0,1177.0,,,,,8531.0,,105817.0
2021-07-26,47300.0,,,,,12919.0,960.0,,,,,,,,,,,,12259.0,1177.0,,,,,8546.0,,105861.0
2021-07-27,47340.0,,,,,12932.0,960.0,,,,,,,,,,,,12261.0,1177.0,,,,,8556.0,,105926.0
2021-07-28,47370.0,,,,,12941.0,960.0,,,,,,,,,,,,12299.0,1177.0,,,,,8578.0,,106025.0
2021-07-29,47390.0,,,,,12956.0,961.0,,,,,,,,,,,,12312.0,1178.0,,,,,8589.0,,106086.0
2021-07-30,47405.0,,,,,12973.0,961.0,,,,,,,,,,,,12326.0,1180.0,,,,,8597.0,,106142.0
2021-07-31,47430.0,,,,,13003.0,961.0,,,,,,,,,,,,12345.0,1181.0,,,,,8601.0,,106221.0
2021-08-01,47455.0,,,,,13017.0,961.0,,,,,,,,,,,,12345.0,1181.0,,,,,8614.0,,106273.0
2021-08-02,47485.0,,,,,13039.0,961.0,,,,,,,,,,,,12365.0,1182.0,,,,,8620.0,,106352.0
2021-08-03,47525.0,,,,,13061.0,961.0,,,,,,,,,,,,12365.0,1183.0,,,,,8636.0,,106431.0
2021-08-04,47565.0,,,,,13092.0,961.0,,,,,,,,,,,,12366.0,1186.0,,,,,8649.0,,106519.0
2021-08-05,47605.0,,,,,13106.0,961.0,,,,,,,,,,,,12394.0,1186.0,,,,,8659.0,,106611.0
2021-08-06,47640.0,,,,,13128.0,962.0,,,,,,,,,,,,12404.0,1187.0,,,,,8667.0,,106688.0
2021-08-07,47685.0,,,,,13212.0,962.0,,,,,,,,,,,,12429.0,1189.0,,,,,8674.0,,106851.0
2021-08-08,47695.0,,,,,13247.0,962.0,,,,,,,,,,,,12435.0,1189.0,,,,,8675.0,,106903.0
2021-08-09,47735.0,,,,,13266.0,962.0,,,,,,,,,,,,12440.0,1190.0,,,,,8700.0,,106993.0
2021-08-10,47780.0,,,,,13302.0,962.0,,,,,,,,,,,,12466.0,1192.0,,,,,8715.0,,107117.0
2021-08-11,47820.0,,,,,13337.0,962.0,,,,,,,,,,,,12481.0,1192.0,,,,,8719.0,,107211.0
2021-08-12,47860.0,,,,,13413.0,964.0,,,,,,,,,,,,12497.0,1195.0,,,,,8734.0,,107363.0
2021-08-13,47920.0,,,,,13438.0,964.0,,,,,,,,,,,,12512.0,1198.0,,,,,8745.0,,107477.0
2021-08-14,47960.0,,,,,13488.0,964.0,,,,,,,,,,,,12533.0,1202.0,,,,,8765.0,,107612.0
2021-08-15,48010.0,,,,,13531.0,966.0,,,,,,,,,,,,12545.0,1205.0,,,,,8769.0,,107726.0
2021-08-16,48075.0,,,,,13554.0,966.0,,,,,,,,,,,,12546.0,1207.0,,,,,8788.0,,107836.0
2021-08-17,48185.0,,,,,13586.0,968.0,,,,,,,,,,,,12550.0,1211.0,,,,,8830.0,,108030.0
2021-08-18,48250.0,,,,,13629.0,968.0,,,,,,,,,,,,12608.0,1220.0,,,,,8860.0,,108235.0
2021-08-19,48330.0,,,,,13661.0,968.0,,,,,,,,,,,,12638.0,1224.0,,,,,8859.0,,108380.0
2021-08-20,48425.0,,,,,13737.0,968.0,,,,,,,,,,,,12666.0,1229.0,,,,,8858.0,,108583.0
2021-08-21,48530.0,,,,,13784.0,968.0,,,,,,,,,,,,12667.0,1233.0,,,,,8891.0,,108773.0
2021-08-22,48625.0,,,,,13826.0,969.0,,,,,,,,,,,,12739.0,1235.0,,,,,8919.0,,109013.0
2021-08-23,48720.0,,,,,13886.0,970.0,,,,,,,,,,,,12742.0,1241.0,,,,,8943.0,,109202.0
2021-08-24,48920.0,,,,,13978.0,972.0,,,,,,,,,,,,12825.0,1251.0,,,,,8965.0,,109611.0
2021-08-25,49135.0,,,,,14055.0,973.0,,,,,,,,,,,,12865.0,1256.0,,,,,9000.0,,109984.0
2021-08-26,49330.0,,,,,14107.0,973.0,,,,,,,,,,,,12905.0,1260.0,,,,,9022.0,,110297.0
2021-08-27,49515.0,,,,,14206.0,974.0,,,,,,,,,,,,12944.0,1271.0,,,,,9071.0,,110681.0
2021-08-28,49745.0,,,,,14286.0,975.0,,,,,,,,,,,,12983.0,1274.0,,,,,9097.0,,111060.0
2021-08-29,49855.0,,,,,14372.0,977.0,,,,,,,,,,,,13019.0,1275.0,,,,,9126.0,,111324.0
2021-08-30,50080.0,,,,,14417.0,978.0,,,,,,,,,,,,13031.0,1283.0,,,,,9166.0,,111655.0
2021-08-31,50405.0,,,,,14501.0,978.0,,,,,,,,,,,,13039.0,1291.0,,,,,9195.0,,112109.0
2021-09-01,50695.0,,,,,14542.0,982.0,,,,,,,,,,,,13102.0,1295.0,,,,,9260.0,,112576.0
2021-09-02,50970.0,,,,,14602.0,983.0,,,,,,,,,,,,13138.0,1298.0,,,,,9320.0,,113011.0
2021-09-03,51235.0,,,,,14681.0,984.0,,,,,,,,,,,,13218.0,1301.0,,,,,9282.0,,113401.0
2021-09-04,51460.0,,,,,14735.0,991.0,,,,,,,,,,,,13257.0,1302.0,,,,,9308.0,,113753.0
2021-09-05,51600.0,,,,,14810.0,993.0,,,,,,,,,,,,13260.0,1303.0,,,,,9318.0,,113984.0
2021-09-06,51870.0,,,,,14857.0,994.0,,,,,,,,,,,,13285.0,1308.0,,,,,9349.0,,114363.0
2021-09-07,52210.0,,,,,14919.0,994.0,,,,,,,,,,,,13319.0,1314.0,,,,,9383.0,,114839.0
2021-09-08,52470.0,,,,,14979.0,998.0,,,,,,,,,,,,13417.0,1318.0,,,,,9449.0,,115331.0
2021-09-09,52715.0,,,,,15008.0,1002.0,,,,,,,,,,,,13478.0,1323.0,,,,,9496.0,,115722.0
2021-09-10,53000.0,,,,,15052.0,1002.0,,,,,,,,,,,,13527.0,1327.0,,,,,9543.0,,116151.0
2021-09-11,53225.0,,,,,15093.0,1005.0,,,,,,,,,,,,13572.0,1331.0,,,,,9579.0,,116505.0
2021-09-12,53410.0,,,,,15138.0,1005.0,,,,,,,,,,,,13622.0,1334.0,,,,,9607.0,,116816.0
2021-09-13,53640.0,,,,,15185.0,1007.0,,,,,,,,,,,,13711.0,1340.0,,,,,9637.0,,117220.0
2021-09-14,53970.0,,,,,15232.0,1009.0,,,,,,,,,,,,13772.0,1344.0,,,,,9669.0,,117696.0
2021-09-15,54270.0,,,,,15265.0,1010.0,,,,,,,,,,,,13817.0,1348.0,,,,,9710.0,,118120.0
2021-09-16,54515.0,,,,,15298.0,1010.0,,,,,,,,,,,,13896.0,1352.0,,,,,9726.0,,118497.0
2021-09-17,54820.0,,,,,15344.0,1014.0,,,,,,,,,,,,14007.0,1357.0,,,,,9765.0,,119007.0
2021-09-18,55055.0,,,,,15395.0,1016.0,,,,,,,,,,,,14055.0,1358.0,,,,,9795.0,,119374.0
2021-09-19,55170.0,,,,,15441.0,1016.0,,,,,,,,,,,,14077.0,1360.0,,,,,9845.0,,119609.0
2021-09-20,55400.0,,,,,15490.0,,,,,,,,,,,,,14129.0,1367.0,,,,,9867.0,,119969.0
2021-09-21,55715.0,,,,,15523.0,,,,,,,,,,,,,14239.0,1368.0,,,,,9882.0,,120443.0
2021-09-22,55960.0,,,,,15533.0,,,,,,,,,,,,,14247.0,1372.0,,,,,9927.0,,120755.0
2021-09-23,,,,,,15556.0,,,,,,,,,,,,,14294.0,1372.0,,,,,,,120825.0
